IS_Name	IS_Family	IS_Group
ISArsp14	ISNCY	ISNCY
ISArsp15	IS30	IS30
ISArsp16	ISNCY	ISNCY
ISArsp2	IS481	IS481
ISArsp3	IS110	IS110
ISArsp4	IS256	IS256
ISArsp5	IS110	IS110
ISArsp7	ISL3	ISL3
ISArsp8	IS481	IS481
ISArsp9	ISNCY	ISNCY
ISArve1	IS5	IS903
ISAs1	ISAs1	ISAs1
ISAs10	IS30	IS30
ISAs12	ISAs1	ISAs1
ISAs13	IS5	IS903
ISAs14	IS5	IS903
ISAs15	IS5	IS903
ISAs16	IS110	IS1111
ISAs17	IS3	IS2
ISAs18	IS4	IS10
ISAs19	IS481	IS481
ISAs2	IS30	IS30
ISAs20	IS3	IS3
ISAs21	IS66	ISBst12
ISAs22	IS3	IS407
ISAs23	IS1595	ISPna2
ISAs24	IS110	IS1111
ISAs25	IS1634	IS1634
ISAs26	IS200/IS605	IS605
ISAs27	IS21	IS21
ISAs28	IS21	IS21
ISAs29	IS21	IS21
ISAs3	IS256	IS256
ISAs30	IS4	IS4
ISAs31	IS3	IS3
ISAs32	IS3	IS51
ISAs33	IS3	IS3
ISAs34	IS5	IS427
ISAs35	IS66	ISBst12
ISAs4	IS5	IS903
ISAs5	IS3	IS51
ISAs6	IS3	IS3
ISAs7	IS3	IS51
ISAs8	IS1	IS1
ISAs9	IS3	IS3
ISAsh1	IS1595	ISSod11
ISAsp1	ISL3	ISL3
ISAsp10	IS4	IS10
ISAsp11	IS200/IS605	IS1341
ISAsp12	IS200/IS605	IS1341
ISAsp13	IS200/IS605	IS1341
ISAsp14	IS200/IS605	IS1341
ISAsp15	IS200/IS605	IS1341
ISAsp18	IS200/IS605	IS1341
ISAsp19	IS200/IS605	IS1341
ISAsp2	ISAs1	ISAs1
ISAsp20	IS200/IS605	IS200
ISAsp24	IS1595	IS1595
ISAsp3	IS4	ISPepr1
ISAsp6	IS200/IS605	IS605
ISAsp8	IS200/IS605	IS1341
ISAsp9	IS200/IS605	IS1341
ISAtc1	ISL3	ISL3
ISAtc2	ISL3	ISL3
ISAtc3	ISL3	ISL3
ISAtc5	IS5	IS5
ISAte1	IS5	IS903
ISAte2	IS1595	ISPna2
ISAth1	IS1595	IS1595
ISAtsp1	IS630	IS630
ISAtsp10	ISKra4	ISMich2
ISAtsp2	IS1634	IS1634
ISAtsp3	IS4	IS10
ISAtsp4	IS630	IS630
ISAtsp5	IS4	IS10
ISAtsp6	IS1	IS1
ISAtsp7	IS630	IS630
ISAtsp9	ISNCY	ISMae2
ISAtu1	IS110	IS1111
ISAtu2	IS5	IS5
ISAtu3	IS3	IS150
ISAtu4	IS3	IS51
ISAtu5	IS3	IS407
ISAtu6	IS66	IS66
ISAtu7	IS110	IS1111
ISAur1	IS1595	ISPna2
ISAusp1	IS1595	ISNha5
ISAva1	IS4	ISH8
ISAva2	IS66	ISBst12
ISAva3	IS4	IS4Sa
ISAva4	IS1634	IS1634
ISAva5	IS5	IS5
ISAva6	IS630	IS630
ISAva7	IS5	IS1031
ISAva8	IS5	IS1031
ISAve1	IS110	IS1111
ISAve2	IS5	IS903
ISAve3	IS3	IS2
ISAve4	IS3	IS3
ISAwo1	IS1595	IS1595
ISAxf1	IS1595	IS1595
ISAzba1	ISKra4	ISAzba1
ISAzba3	IS5	IS903
ISAzba5	IS5	IS427
ISAzba6	IS630	IS630
ISAzba7	IS5	IS427
ISAzba8	IS256	IS256
ISAzba9	ISL3	ISL3
ISAzbe1	IS1595	IS1595
ISAzbe2	IS1595	ISSod11
ISAzca1	IS1595	ISNha5
ISAzca2	IS66	IS66
ISAzch1	IS1182	IS1182
ISAzo1	IS1182	IS1182
ISAzo10	IS3	IS3
ISAzo11	IS5	IS5
ISAzo12	IS21	IS21
ISAzo13	ISAzo13	ISAzo13
ISAzo14	IS1634	IS1634
ISAzo15	IS66	IS66
ISAZo16	IS21	IS21
ISAzo17	IS21	IS21
ISAzo18	IS3	IS150
ISAzo19	IS66	IS66
ISAzo2	IS1182	IS1182
ISAzo20	IS200/IS605	IS200
ISAzo21	IS66	IS66
ISAzo22	IS110	IS110
ISAzo23	IS5	IS1031
ISAzo24	IS5	IS427
ISAzo25	IS1182	IS1182
ISAzo26	IS91	IS91
ISAzo27	IS5	IS5
ISAzo28	IS110	IS110
ISAzo29	ISAs1	ISAs1
ISAzo3	ISAs1	ISAs1
ISAzo30	IS630	IS630
ISAzo31	IS5	IS5
ISAzo32	IS630	IS630
ISAzo33	IS630	IS630
ISAzo34	IS256	IS256
ISAzo35	IS701	IS701
ISAzo36	IS5	IS1031
ISAzo37	IS5	IS1031
ISAzo38	IS5	IS427
ISAzo39	IS5	IS5
ISAzo4	IS21	IS21
ISAzo40	IS1380	IS1380
ISAzo41	IS5	IS5
ISAzo5	IS4	IS50
ISAzo6	IS1634	IS1634
ISAzo7	IS1595	ISSod11
ISAzo8	ISAs1	ISAs1
ISAzo9	IS630	IS630
ISAzs1	IS701	IS701
ISAzs10	IS5	IS5
ISAzs11	ISAs1	ISAs1
ISAzs12	ISAs1	ISAs1
ISAzs13	ISL3	ISL3
ISAzs14	IS630	IS630
ISAzs15	ISAs1	ISAs1
ISAzs16	IS5	IS1031
ISAzs18	IS66	IS66
ISAzs19	IS256	IS256
ISAzs2	IS21	IS21
ISAzs20	IS66	IS66
ISAzs21	IS66	IS66
ISAzs22	ISAs1	ISAs1
ISAzs23	IS3	IS3
ISAzs24	IS3	IS51
ISAzs25	IS1380	IS1380
ISAzs26	ISKra4	ISAzba1
ISAzs27	IS30	IS30
ISAzs28	IS5	IS1031
ISAzs3	IS1380	IS1380
ISAzs30	IS21	IS21
ISAzs31	IS630	IS630
ISAzs32	IS110	IS1111
ISAzs33	IS3	IS150
ISAzs34	ISNCY	IS892
ISAzs35	IS110	IS1111
ISAzs36	IS481	IS481
ISAzs37	IS630	IS630
ISAzs4	IS110	IS1111
ISAzs5	ISAs1	ISAs1
ISAzs6	IS701	IS701
ISAzs7	IS66	ISBst12
ISAzs8	ISL3	ISL3
ISAzs9	IS5	IS427
ISAzsp1	IS3	IS51
ISAzvi1	IS1595	ISPna2
ISAzvi10	IS701	IS701
ISAzvi11	IS481	IS481
ISAzvi12	IS110	IS1111
ISAzvi2	IS110	IS1111
ISAzvi3	IS110	IS1111
ISAzvi4	IS110	IS1111
ISAzvi5	IS4	IS10
ISAzvi6	IS4	IS4
ISAzvi7	IS4	IS50
ISAzvi8	IS701	IS701
ISAzvi9	IS3	IS3
ISBaba1	IS1595	ISSod11
ISBaba2	IS1595	ISSod11
ISBaba3	IS1595	ISSod11
ISBaba4	IS1595	IS1595
ISBaba5	IS1595	IS1595
ISBaba6	IS1595	IS1595
ISBad1	IS21	IS21
ISBad2	IS3	IS150
ISBam1	IS3	IS150
ISBam2	IS3	IS407
ISBam3	IS5	IS903
ISBame1	IS256	IS256
ISBaov1	IS1380	IS942
ISBaov2	ISAs1	ISAs1
ISBaps1	IS66	IS66
ISBas1	IS1182	IS1182
ISBasa1	IS1595	ISSod11
ISBast1	IS256	IS1249
ISBath1	IS1595	ISPna2
ISBaz1	IS1595	IS1016
ISBba1	IS1595	ISSod11
ISBbi1	IS1595	IS1595
ISBbr1	IS1182	IS1182
ISBce1	IS1182	IS1182
ISBce10	IS4	IS231
ISBce11	IS4	IS231
ISBce12	IS4	IS231
ISBce13	IS3	IS3
ISBce14	IS3	IS3
ISBce15	IS3	IS150
ISBce16	IS21	IS21
ISBce17	IS607	IS607
ISBce18	IS3	IS150
ISBce19	IS3	IS150
ISBce2	IS4	IS231
ISBce20	IS1595	ISPna2
ISBce21	IS1595	ISPna2
ISBce3	IS200/IS605	IS605
ISBce4	IS4	IS231
ISBce5	IS4	IS231
ISBce7	IS4	IS231
ISBce8	IS4	IS231
ISBce9	IS4	IS231
ISBcen1	IS110	IS1111
ISBcen10	IS3	IS150
ISBcen13	IS21	IS21
ISBcen14	IS66	IS66
ISBcen15	IS3	IS407
ISBcen16	IS3	IS150
ISBcen17	IS3	IS3
ISBcen18	IS256	IS256
ISBcen19	IS66	IS66
ISBcen2	IS110	IS1111
ISBcen20	IS5	IS427
ISBcen21	IS3	IS51
ISBcen22	IS3	IS407
ISBcen23	IS3	IS407
ISBcen24	IS481	IS481
ISBcen25	IS481	IS481
ISBcen26	IS481	IS481
ISBcen27	ISNCY	IS1202
ISBcen28	IS21	IS21
ISBcen3	IS110	IS1111
ISBcen4	IS110	IS1111
ISBcen5	IS110	IS1111
ISBcen6	IS3	IS2
ISBcen7	IS3	IS3
ISBcen8	IS110	IS110
ISBcen9	IS3	IS150
ISBch1	IS1182	IS1182
ISBci1	IS1595	ISPna2
ISBcl1	IS1182	IS1182
ISBco1	IS1380	IS1380
ISBco2	IS1380	IS1380
ISBco3	IS5	IS5
ISBco4	IS1182	IS1182
ISBco5	ISLre2	ISLre2
ISBco6	ISLre2	ISLre2
ISBcy1	IS1182	IS1182
ISBdb1	IS1595	ISPna2
ISBdi1	IS256	IS256
ISBdi10	IS110	IS1111
ISBdi11	IS110	IS1111
ISBdi12	IS110	IS1111
ISBdi14	IS630	IS630
ISBdi2	IS1380	IS1380
ISBdi3	ISL3	ISL3
ISBdi4	IS1182	IS1182
ISBdi5	IS481	IS481
ISBdi7	IS21	IS21
ISBdo1	IS1182	IS1182
ISBeb1	IS1595	IS1595
ISBeb2	IS1595	ISPna2
ISBeb3	IS1595	IS1595
ISBeb4	IS1595	ISSod11
ISBeba1	IS1595	IS1595
ISBeba2	IS1595	IS1595
ISBeba3	IS1595	IS1595
ISBeg1	IS1	ISMhu11
ISBeg2	IS1	IS1
ISBeg3	ISKra4	ISKra4
ISBf1	IS21	IS21
ISBf10	IS66	IS66
ISBf11	IS1380	IS942
ISBf12	IS1380	IS942
ISBf13	IS4	IS10
ISBf2	IS21	IS21
ISBf3	IS1182	IS1182
ISBf4	IS1182	IS1182
ISBf5	IS1182	IS1182
ISBf6	IS5	IS1031
ISBf7	IS1380	IS942
ISBf8	IS4	ISPepr1
ISBf9	ISAs1	ISAs1
ISBfi1	IS1380	IS942
ISBfu1	IS481	IS481
ISBfun1	IS110	IS1111
ISBfun2	IS110	IS1111
ISBfun3	IS1182	IS1182
ISBfun4	IS701	IS701
ISBha1	IS1380	IS1380
ISBhu1	IS5	IS903
ISBian1	IS5	IS5
ISBibr1	IS256	IS1249
ISBith1	IS256	IS1249
ISBj1	IS1380	IS1380
ISBj11	IS21	IS21
ISBj12	ISNCY	ISLbi1
ISBj16	IS481	IS481
ISBj17	IS1182	IS1182
ISBj18	IS110	IS1111
ISBj19	IS110	IS1111
ISBj2_B	IS5	IS5
ISBj2	IS5	IS427
ISBj20	IS3	IS407
ISBj3	IS3	IS150
ISBj4	IS110	IS1111
ISBj5_B	IS5	IS5
ISBj5	IS630	IS630
ISBj6_B	IS701	IS701
ISBj7_B	IS66	IS66
ISBj7	IS6	IS6
ISBj9	IS701	IS701
ISBko1	IS1595	ISPna2
ISBli1	ISL3	ISL3
ISBli10	IS3	IS3
ISBli11	ISL3	ISL3
ISBli12	ISL3	ISL3
ISBli13	IS630	IS630
ISBli14	ISL3	ISL3
ISBli15	ISNCY	ISLbi1
ISBli16	ISNCY	ISLbi1
ISBli17	IS3	IS3
ISBli18	IS1380	IS1380
ISBli19	IS256	IS256
ISBli2	IS256	IS256
ISBli20	IS481	IS481
ISBli21	IS21	IS21
ISBli22	IS256	IS1249
ISBli23	IS481	IS481
ISBli24	IS110	IS110
ISBli25	IS3	IS51
ISBli26	IS3	IS51
ISBli27	ISAs1	ISAs1
ISBli28	IS3	IS51
ISBli29	ISNCY	ISNCY
ISBli3	ISL3	ISL3
ISBli30	ISL3	ISL3
ISBli31	IS110	IS110
ISBli32	IS3	IS3
ISBli33	IS3	IS3
ISBli34	IS3	IS150
ISBli35	IS3	IS3
ISBli4	IS1380	IS1380
ISBli5	IS1380	IS1380
ISBli6	IS110	IS110
ISBli7	IS21	IS21
ISBli8	IS5	IS427
ISBli9	IS1634	IS1634
ISBlma1	IS4	IS4Sa
ISBlma2	IS4	IS4
ISBlma3	IS4	IS4Sa
ISBlma4	IS3	IS3
ISBlma5	IS3	IS407
ISBlma6	IS4	IS4
ISBlma7	ISAs1	ISAs1
ISBlma8	ISAs1	ISAs1
ISBlma9	IS66	IS66
ISBlo1	IS21	IS21
ISBlo10	IS3	IS3
ISBlo11	IS3	IS150
ISBlo12	IS607	IS607
ISBlo15	IS200/IS605	IS1341
ISBlo16	IS256	IS1249
ISBlo17	IS256	IS1249
ISBlo2	IS21	IS21
ISBlo3	IS3	IS3
ISBlo4	IS30	IS30
ISBlo5	IS256	IS256
ISBlo6	ISL3	ISL3
ISBlo7	IS30	IS30
ISBlo8	IS256	IS256
ISBlo9	IS3	IS150
ISBm2	IS3	IS407
ISBm3	IS481	IS481
ISBma1	ISL3	ISL3
ISBma2	IS1182	IS1182
ISBma3	IS110	IS110
ISBmo1	IS1595	ISNha5
ISBmu1	IS21	IS21
ISBmu11	IS3	IS150
ISBmu2	IS5	IS5
ISBmu20	IS5	IS5
ISBmu21	IS6	IS6
ISBmu23	IS5	IS5
ISBmu27	IS481	IS481
ISBmu3	IS21	IS21
ISBmu30	IS66	IS66
ISBmu4	IS110	IS110
ISBmu5	IS3	IS150
ISBmu6	IS3	IS150
ISBmu7	IS21	IS21
ISBmu8	IS630	IS630
ISBmu9	IS110	IS110
ISBne1	IS1182	IS1182
ISBope1	IS3	IS150
ISBos1	IS1595	ISNha5
ISBp1	IS3	IS407
ISBph1	IS3	IS3
ISBph2	IS5	IS5
ISBph3	IS5	IS5
ISBpl1	IS5	IS5
ISBps1	IS3	IS3
ISBps2	IS3	IS3
ISBps3	IS5	IS903
ISBpu1	IS1182	IS1182
ISBra1	IS1182	IS1182
ISBrsa1	IS3	IS3
ISBrsp1	IS3	IS407
ISBrsp10	IS1182	IS1182
ISBrsp2	IS1182	IS1182
ISBrsp3	IS630	IS630
ISBrsp4	IS481	IS481
ISBrsp5	IS66	ISBst12
ISBrsp6	IS66	IS66
ISBrsp7	IS5	IS5
ISBrsp8	IS1182	IS1182
ISBrsp9	IS1182	IS1182
ISBs1	IS982	IS982
ISBs2	IS630	IS630
ISBsa1	IS256	IS256
ISBse1	IS1595	ISPna2
ISBse2	IS1182	IS1182
ISBsi1	IS1595	ISSod11
ISBsm1	IS701	IS701
ISBsm2	IS1595	ISPna2
ISBsp1	IS1595	ISPna2
ISBsp2	IS3	IS3
ISBsp3	IS3	IS150
ISBsp4	IS1182	IS1182
ISBsp5	IS1182	IS1182
ISBsp6	IS1595	ISPna2
ISBsp7	IS1595	ISPna2
ISBsp8	IS1595	ISPna2
ISBsp9	IS1595	ISPna2
ISBspe1	IS1182	IS1182
ISBsph1	IS200/IS605	IS200
ISBsph2	IS200/IS605	IS200
ISBst1	IS481	IS481
ISBst12	IS66	ISBst12
ISBsu1	IS3	IS150
ISBsu2	IS256	IS256
ISBsu3	IS1595	ISPna2
ISBt1	IS3	IS150
ISBt2	IS3	IS150
ISBt3	IS3	IS51
ISBta1	IS1595	IS1016
ISBte1	ISKra4	ISAzba1
ISBte2	ISKra4	ISAzba1
ISBth1	IS3	IS3
ISBth10	IS3	IS150
ISBth13	IS110	IS110
ISBth14	IS200/IS605	IS1341
ISBth15	IS200/IS605	IS1341
ISBth16	IS200/IS605	IS605
ISBth165	ISNCY	ISNCY
ISBth166	IS110	IS110
ISBth167	IS3	IS150
ISBth17	IS200/IS605	IS1341
ISBth18	ISNCY	ISNCY
ISBth19	IS1595	ISPna2
ISBth20	IS6	IS6
ISBth21	IS5	IS427
ISBth4	IS4	IS231
ISBth6	IS6	IS6
ISBth7	IS1182	IS1182
ISBth8	IS3	IS150
ISBthe1	IS4	IS4Sa
ISBthe2	IS1182	IS1182
ISBthe3	IS4	IS50
ISBthe4	ISAs1	ISAs1
ISBthe5	IS66	IS66
ISBthe6	IS66	IS66
ISBuba1	IS1595	ISPna2
ISBuba2	IS1595	IS1595
ISBuba3	IS1595	IS1595
ISBuce1	IS1182	IS1182
ISBuce2	IS5	IS5
ISBugl1	IS3	IS2
ISBugl2	IS5	IS427
ISBugl3	ISKra4	ISAzba1
ISBun1	IS1595	ISNwi1
ISBun2	IS1595	ISNwi1
ISBuph1	IS5	IS427
ISBusp2	IS5	IS5
ISBusp3	IS5	IS5
ISBusp4	IS1182	IS1182
ISBusp5	ISKra4	ISAzba1
ISBusp6	IS1634	IS1634
ISBusp7	IS1595	ISSod11
ISBusp8	IS1595	ISSod11
ISButh1	IS3	IS2
ISButh2	IS3	IS2
ISButh3	IS256	IS256
ISButh4	IS5	IS5
ISButh5	IS5	IS5
ISButh6	IS5	IS5
ISButh7	IS5	IS903
ISBva1	ISNCY	ISDol1
ISBvi1	IS4	IS4
ISBvi2	IS5	IS5
ISBvi3	IS3	IS3
ISBvi4	IS3	IS3
ISBvi5	IS5	IS427
ISBvi6	IS5	IS903
ISBvi7	IS3	IS407
ISBvi8	IS5	IS903
ISBvu1	IS1380	IS942
ISBvu2	IS1595	ISNwi1
ISBvu3	IS66	IS66
ISBvu4	IS66	IS66
ISBwe1	IS1595	ISPna2
ISBwe2	IS6	IS6
ISBwe3	IS6	IS6
ISBxe1	IS3	IS3
ISBxe2	IS3	IS3
ISBxe3	IS481	IS481
ISBxe4	IS481	IS481
ISBxe5	IS5	IS5
ISC1041	IS30	IS30
ISC1043	ISNCY	ISA1214
ISC1048	IS630	IS630
ISC1058	IS5	IS903
ISC1078	IS630	IS630
ISC1173a	IS1	IS1
ISC1174	IS1	IS1
ISC1190	IS110	IS110
ISC1200	ISH3	ISH3
ISC1205	ISNCY	ISC1217
ISC1212	IS5	IS5
ISC1217	ISNCY	ISNCY
ISC1225	ISH3	ISH3
ISC1228	IS110	IS110
ISC1229	IS110	IS110
ISC1234	IS5	IS5
ISC1250	IS256	ISC1250
ISC1257	IS256	ISC1250
ISC1290	IS5	IS5
ISC1316	IS200/IS605	IS1341
ISC1332	IS256	IS256
ISC1359	ISH3	ISH3
ISC1395	IS630	IS630
ISC1439A	ISH3	ISH3
ISC1439B	ISH3	ISH3
ISC1904	IS607	IS607
ISC1913	IS607	IS607
ISC1926	IS607	IS607
ISC735	IS6	IS6
ISC774	IS6	IS6
ISC796	IS1	IS1
ISCaa1	IS1	IS1
ISCaa10	IS200/IS605	IS200
ISCaa11	IS481	IS481
ISCaa12	IS481	IS481
ISCaa13	IS5	IS427
ISCaa14	IS110	IS110
ISCaa15	IS1182	IS1182
ISCaa16	IS6	IS6
ISCaa2	IS5	ISL2
ISCaa3	IS5	ISL2
ISCaa4	IS1	IS1
ISCaa5	IS982	IS982
ISCaa6	IS5	ISL2
ISCaa7	IS110	IS110
ISCaa8	IS5	IS1031
ISCaa9	IS5	IS1031
ISCaac1	IS5	IS427
ISCac1	IS1182	IS1182
ISCac2	IS1595	ISPna2
ISCagr1	IS1595	IS1016
ISCaha1	IS1595	ISSod11
ISCahy1	ISNCY	ISNCY
ISCaje1	IS607	IS607
ISCaje3	IS607	IS607
ISCaje5	IS1595	ISPna2
ISCaje6	IS1595	ISPna2
ISCal1	IS1595	ISSod11
ISCalsp1	IS1595	IS1595
ISCamsp1	IS1595	IS1016
ISCap1	ISAzo13	ISAzo13
ISCap2	IS5	IS903
ISCap3	IS1595	IS1595
ISCARN1	IS607	IS607
ISCARN10	IS200/IS605	IS200
ISCARN100	IS1595	ISSod11
ISCARN101	IS3	IS3
ISCARN102	IS630	IS630
ISCARN103	IS1182	IS1182
ISCARN104	IS66	IS66
ISCARN105	IS3	IS3
ISCARN106	IS630	IS630
ISCARN107	IS5	IS5
ISCARN108	IS66	IS66
ISCARN109	IS1182	IS1182
ISCARN11	IS1595	ISSod11
ISCARN110	IS91	IS91
ISCARN111	IS110	IS1111
ISCARN112	ISNCY	IS1202
ISCARN113	ISL3	ISL3
ISCARN114	IS30	IS30
ISCARN115	IS4	IS4
ISCARN116	IS3	IS407
ISCARN12	IS200/IS605	IS1341
ISCARN13	ISL3	ISL3
ISCARN14	IS5	IS1031
ISCARN15	IS66	IS66
ISCARN16	IS21	IS21
ISCARN17	IS21	IS21
ISCARN18	IS110	IS1111
ISCARN2	ISL3	ISL3
ISCARN20	IS110	IS110
ISCARN21	IS630	IS630
ISCARN22	IS66	IS66
ISCARN23	IS1634	IS1634
ISCARN24	IS21	IS21
ISCARN25	IS630	IS630
ISCARN26	IS110	IS110
ISCARN27	IS256	IS256
ISCARN28	IS110	IS1111
ISCARN29	IS1595	ISPna2
ISCARN3	IS21	IS21
ISCARN30	IS5	IS427
ISCARN31	IS630	IS630
ISCARN32	IS110	IS1111
ISCARN33	IS5	IS427
ISCARN34	IS1380	IS1380
ISCARN35	IS4	IS4
ISCARN36	IS110	IS1111
ISCARN37	ISAzo13	ISAzo13
ISCARN38	IS5	IS427
ISCARN39	IS630	IS630
ISCARN4	IS21	IS21
ISCARN40	IS256	IS256
ISCARN41	IS630	IS630
ISCARN42	IS701	IS701
ISCARN43	IS1595	ISPna2
ISCARN44	IS630	IS630
ISCARN45	IS256	IS256
ISCARN46	IS3	IS3
ISCARN47	IS256	IS256
ISCARN48	IS66	IS66
ISCARN49	IS21	IS21
ISCARN5	IS110	IS1111
ISCARN50	IS1380	IS1380
ISCARN52	IS110	IS110
ISCARN53	ISNCY	IS1202
ISCARN54	IS3	IS3
ISCARN55	IS256	IS256
ISCARN56	IS607	IS607
ISCARN57	IS110	IS110
ISCARN58	IS21	IS21
ISCARN59	IS256	IS256
ISCARN6	IS200/IS605	IS605
ISCARN60	IS3	IS3
ISCARN61	IS256	IS256
ISCARN62	ISNCY	IS1202
ISCARN63	ISNCY	IS1202
ISCARN64	IS3	IS3
ISCARN65	IS21	IS21
ISCARN66	IS5	IS5
ISCARN67	IS110	IS110
ISCARN68	IS256	IS256
ISCARN69	IS630	IS630
ISCARN70	IS4	IS4Sa
ISCARN71	IS5	IS5
ISCARN72	IS630	IS630
ISCARN74	IS5	IS5
ISCARN75	IS701	IS701
ISCARN76	IS5	IS5
ISCARN77	ISL3	ISL3
ISCARN78	IS21	IS21
ISCARN79	IS1380	IS1380
ISCARN8	IS5	IS5
ISCARN80	IS110	IS1111
ISCARN81	IS3	IS3
ISCARN82	IS5	IS1031
ISCARN83	IS1595	ISNwi1
ISCARN84	ISAzo13	ISAzo13
ISCARN85	IS5	IS427
ISCARN86	IS3	IS407
ISCARN87	IS630	IS630
ISCARN88	IS1182	IS1182
ISCARN89	IS21	IS21
ISCARN9	IS1634	IS1634
ISCARN90	IS1595	ISSod11
ISCARN91	IS110	IS1111
ISCARN93	IS4	IS4Sa
ISCARN94	IS1595	IS1595
ISCARN95	IS21	IS21
ISCARN96	IS1182	IS1182
ISCARN97	IS110	IS110
ISCARN98	IS1380	IS1380
ISCARN99	IS21	IS21
ISCasa1	IS1595	ISPna2
ISCasp1	ISAzo13	ISAzo13
ISCasp2	ISKra4	ISKra4
ISCasp3	ISKra4	ISKra4
ISCau1	IS256	IS1249
ISCausp1	IS3	IS3
ISCausp2	IS1595	ISNha5
ISCausp3	IS1595	ISNha5
ISCausp4	IS1595	ISNha5
ISCb1	ISNCY	ISNCY
ISCb2	IS4	IS231
ISCb3	IS3	IS3
ISCb4	IS3	IS150
ISCba1	IS1595	ISPna2
ISCbe1	IS607	IS607
ISCbe2	IS481	IS481
ISCbe3	IS21	IS21
ISCbe4	ISLre2	ISLre2
ISCbe5	ISNCY	ISNCY
ISCbe6	IS256	IS256
ISCbo1	IS6	IS6
ISCbo10	IS607	IS607
ISCbo2	IS21	IS21
ISCbo4	IS256	IS256
ISCbo5	IS1182	IS1182
ISCbo6	IS607	IS607
ISCbo8	IS200/IS605	IS1341
ISCbo9	IS607	IS607
ISCbt1	IS200/IS605	IS605
ISCbt2	IS200/IS605	IS605
ISCbt3	IS607	IS607
ISCbt4	IS607	IS607
ISCbu1	ISAs1	ISAs1
ISCc1	IS5	IS427
ISCc2	IS110	IS110
ISCc3	IS3	IS150
ISCc4	IS110	IS1111
ISCc5	IS1182	IS1182
ISCca1	IS982	IS982
ISCca2	IS6	IS6
ISCca3	IS5	IS5
ISCca4	IS982	IS982
ISCca5	IS5	IS5
ISCca6	IS1634	IS1634
ISCca7	IS5	IS5
ISCca8	IS6	IS6
ISCce1	IS481	IS481
ISCce2	IS256	IS256
ISCce3	IS3	IS3
ISCce4	IS3	IS3
ISCce5	IS66	IS66
ISCcl1	IS256	IS256
ISCco1	IS200/IS605	IS605
ISCco2	IS1595	ISPna2
ISCco3	IS1595	ISPna2
ISCco4	IS1595	ISPna2
ISCco5	IS607	IS607
ISCco7	IS607	IS607
ISCde1	IS66	IS66
ISCde2	ISNCY	ISDol1
ISCde3	ISLre2	ISLre2
ISCdo1	IS1595	IS1595
ISCef1	IS1182	IS1182
ISCef2	IS982	IS982
ISCef3	IS982	IS982
ISCef4	IS4	IS4
ISCef5	IS6	IS6
ISCef6	IS1380	IS1380
ISCef7	IS1380	IS1380
ISCef8	IS5	IS427
ISCep1	ISKra4	ISAzba1
ISCep2	ISNCY	ISDol1
ISCfe1	IS607	IS607
ISCfl1	IS5	IS5
ISCfr1	IS1182	IS1182
ISCfr12	ISL3	ISL3
ISCfr13	IS110	IS110
ISCfr14	IS66	IS66
ISCfr25	IS3	IS3
ISCfr26	IS110	IS1111
ISCfr27	IS630	IS630
ISCfr3	ISNCY	ISPlu15
ISCfr4	IS30	IS30
ISCfr6	IS3	IS3
ISCfr8	IS21	IS21
ISCfu1	ISAzo13	ISAzo13
ISCg2	IS30	IS30
ISCge1	IS256	IS1249
ISCgl1	IS481	IS481
ISCgl2	IS6	IS6
ISCgl3	IS6	IS6
ISCgl4	IS1380	IS1380
ISCgl5	IS5	IS427
ISCgl6	IS5	IS427
ISCgr1	IS1595	IS1595
ISChba1	IS1595	IS1595
ISChcr1	ISNCY	ISDol1
ISChh1	IS607	IS607
ISChpi1	IS1595	IS1595
ISChth1	ISAs1	ISAs1
ISChy1	IS110	IS110
ISChy2	IS110	IS110
ISChy3	IS481	IS481
ISChy4	IS21	IS21
ISChy6	IS481	IS481
ISChy9	IS200/IS605	IS605
ISCig1	IS1595	ISPna2
ISCja2	IS4	IS4Sa
ISCje1	IS481	IS481
ISCji1	IS5	IS427
ISCku1	IS1595	IS1595
ISCku10	ISNCY	ISDol1
ISCku2	IS4	IS231
ISCku3	IS4	IS231
ISCku4	IS4	ISPepr1
ISCku5	IS66	ISBst12
ISCku6	IS66	ISBst12
ISCku7	IS66	ISBst12
ISCku8	IS1380	IS1380
ISCku9	IS1380	IS1380
ISCla1	IS110	IS110
ISCla2	ISLre2	ISLre2
ISClba1	IS1380	IS1380
ISClba2	IS1595	ISPna2
ISClba3	IS1595	IS1595
ISClbo1	IS1182	IS1182
ISClbu1	IS1182	IS1182
ISClbu2	IS701	IS701
ISClce1	IS982	IS982
ISCldi1	IS1595	ISPna2
ISCldi2	IS1595	ISPna2
ISClhy1	IS1182	IS1182
ISCli1	IS1380	IS1380
ISClph1	IS1595	ISPna2
ISClsp1	IS3	IS150
ISClsp2	IS1380	IS1380
ISClsp3	IS1182	IS1182
ISClsp4	ISLre2	ISLre2
ISClsp5	IS1595	ISPna2
ISClsp6	IS1595	ISPna2
ISClte1	IS3	IS150
ISClte2	IS200/IS605	IS605
ISClte3	IS6	IS6
ISCmi2	IS481	IS481
ISCmi3	IS30	IS30
ISCni1	IS256	IS256
ISCni2	ISNCY	ISFsi2
ISCno1	IS1182	IS1182
ISCoam1	IS256	IS1249
ISCob1	IS256	IS256
ISCoba1	IS1595	ISSod11
ISCoco1	IS1182	IS1182
ISCod1	IS3	IS150
ISCod2	IS256	IS1249
ISCosp1	IS1595	IS1595
ISCosp2	IS1595	ISSod11
